person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
39,8000,RENT,6.0,VENTURE,A,6205,,1,0.78,N,4
37,17817,MORTGAGE,3.0,VENTURE,A,5124,8.97,0,0.29,N,7
38,41853,MORTGAGE,5.0,HOMEIMPROVEMENT,D,6928,15.3,0,0.17,N,11
21,20049,MORTGAGE,11.0,PERSONAL,C,3194,12.7,0,0.16,N,2
33,13960,OWN,8.0,PERSONAL,D,4159,15.52,1,0.3,N,5
23,15347,MORTGAGE,3.0,PERSONAL,C,2303,10.78,0,0.15,N,8
29,8000,RENT,0.0,DEBTCONSOLIDATION,A,1050,5.93,0,0.13,N,7
20,12625,MORTGAGE,2.0,EDUCATION,C,4165,14.12,0,0.33,Y,11
23,39398,RENT,15.0,VENTURE,A,16435,6.54,0,0.42,N,2
23,15987,RENT,3.0,EDUCATION,A,3300,5.42,0,0.21,N,3
33,17060,OWN,1.0,MEDICAL,B,1652,7.3,1,0.1,N,5
32,8000,RENT,1.0,EDUCATION,A,7297,5.87,1,0.83,N,7
29,8982,MORTGAGE,3.0,PERSONAL,C,3515,12.73,1,0.39,N,4
20,42384,RENT,5.0,EDUCATION,C,6675,16.84,0,0.16,N,4
25,30930,RENT,7.0,PERSONAL,C,7805,,0,0.25,N,5
23,10790,MORTGAGE,3.0,EDUCATION,E,3447,22.63,1,0.32,N,4
32,15571,OWN,5.0,EDUCATION,B,6570,9.92,0,0.42,Y,10
34,21675,MORTGAGE,2.0,HOMEIMPROVEMENT,C,4794,15.58,1,0.22,N,7
34,11408,RENT,1.0,PERSONAL,B,1239,11.37,1,0.11,Y,5
23,8000,RENT,4.0,PERSONAL,A,3404,,0,0.43,N,7
20,20179,RENT,1.0,EDUCATION,D,2749,17.39,1,0.14,N,2
20,30179,RENT,1.0,HOMEIMPROVEMENT,C,1710,,0,0.06,N,3
36,30501,RENT,2.0,EDUCATION,C,2715,13.54,0,0.09,N,3
25,35645,MORTGAGE,8.0,HOMEIMPROVEMENT,B,7862,8.51,0,0.22,N,10
23,9372,RENT,1.0,EDUCATION,D,4963,,1,0.53,N,11
37,22739,MORTGAGE,4.0,EDUCATION,B,1340,11.81,0,0.06,N,3
35,19002,OWN,5.0,EDUCATION,A,2258,5.42,0,0.12,N,10
27,20994,MORTGAGE,2.0,EDUCATION,B,4967,11.59,0,0.24,N,6
25,19604,RENT,4.0,EDUCATION,B,4904,10.48,0,0.25,N,4
26,15317,RENT,2.0,EDUCATION,B,3927,13.1,0,0.26,N,3
29,8000,RENT,1.0,DEBTCONSOLIDATION,A,8327,6.56,0,0.83,N,4
37,41731,OWN,,VENTURE,B,6363,10.93,0,0.15,Y,5
30,26409,OWN,0.0,DEBTCONSOLIDATION,A,3294,6.06,0,0.12,N,2
32,9736,RENT,4.0,DEBTCONSOLIDATION,A,3063,7.72,0,0.31,N,4
34,28573,RENT,1.0,EDUCATION,C,4268,13.98,1,0.15,N,5
20,17222,OTHER,2.0,HOMEIMPROVEMENT,B,1143,12.87,0,0.07,Y,2
32,17493,RENT,1.0,MEDICAL,B,6029,,0,0.34,N,3
25,14434,RENT,7.0,MEDICAL,F,2039,23.22,1,0.14,Y,4
20,29593,RENT,1.0,HOMEIMPROVEMENT,A,11460,6.79,0,0.39,N,2
20,14187,RENT,0.0,MEDICAL,C,1482,12.81,0,0.1,Y,10
21,12049,RENT,1.0,MEDICAL,C,6365,12.91,0,0.53,N,5
30,41046,MORTGAGE,3.0,PERSONAL,B,1219,9.92,0,0.03,N,2
28,19962,MORTGAGE,4.0,DEBTCONSOLIDATION,B,3127,9.78,0,0.16,N,8
28,20310,MORTGAGE,1.0,PERSONAL,B,6482,13.28,0,0.32,N,2
39,32236,RENT,1.0,PERSONAL,B,9340,10.62,0,0.29,N,2
20,15257,RENT,5.0,PERSONAL,A,9017,7.46,0,0.59,Y,5
27,17026,MORTGAGE,13.0,VENTURE,A,7951,5.42,0,0.47,N,12
29,26059,RENT,1.0,EDUCATION,B,8593,11.01,0,0.33,N,5
23,9435,RENT,12.0,DEBTCONSOLIDATION,B,9117,7.49,1,0.83,N,3
27,24874,RENT,4.0,MEDICAL,A,3306,7.54,0,0.13,N,8
20,14535,MORTGAGE,6.0,HOMEIMPROVEMENT,A,3745,6.21,0,0.26,N,2
36,35260,RENT,5.0,PERSONAL,C,7853,16.41,0,0.22,N,11
23,29752,MORTGAGE,1.0,EDUCATION,C,10519,15.25,1,0.35,N,5
39,27667,RENT,9.0,VENTURE,D,4366,18.22,0,0.16,N,8
27,9101,OTHER,2.0,PERSONAL,B,3328,9.7,1,0.37,N,2
33,20808,RENT,5.0,EDUCATION,A,3251,7.55,0,0.16,N,5
27,11527,MORTGAGE,1.0,HOMEIMPROVEMENT,A,2705,,0,0.23,N,2
27,21584,RENT,5.0,VENTURE,C,6707,12.87,0,0.31,N,4
24,8000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10670,9.75,0,0.83,N,6
28,9438,RENT,5.0,MEDICAL,C,6778,14.09,1,0.72,N,3
29,42360,MORTGAGE,0.0,EDUCATION,C,4765,14.39,0,0.11,N,3
22,26983,MORTGAGE,1.0,DEBTCONSOLIDATION,B,18478,12.03,0,0.68,N,11
26,18131,OWN,5.0,DEBTCONSOLIDATION,B,4850,11.83,0,0.27,Y,2
24,13362,RENT,5.0,MEDICAL,A,12817,7.36,0,0.83,N,8
41,12132,RENT,2.0,PERSONAL,C,2278,12.95,1,0.19,N,4
27,24589,OTHER,1.0,EDUCATION,A,5687,10.0,0,0.23,N,3
36,18233,MORTGAGE,0.0,HOMEIMPROVEMENT,B,2458,13.29,0,0.13,N,3
26,51567,RENT,1.0,PERSONAL,A,2568,7.73,0,0.05,Y,6
29,19898,RENT,5.0,EDUCATION,C,2779,15.91,0,0.14,N,7
20,22749,RENT,10.0,EDUCATION,F,5129,,1,0.23,N,3
25,10263,RENT,11.0,HOMEIMPROVEMENT,B,3551,9.23,0,0.35,N,6
28,18062,RENT,5.0,EDUCATION,B,1153,12.4,0,0.06,N,2
37,24278,MORTGAGE,2.0,MEDICAL,B,3622,9.16,0,0.15,Y,9
29,17943,RENT,4.0,VENTURE,B,3171,14.17,0,0.18,Y,6
36,16863,MORTGAGE,12.0,HOMEIMPROVEMENT,B,1444,9.37,1,0.09,Y,2
31,26365,MORTGAGE,1.0,EDUCATION,F,6747,23.22,1,0.26,N,10
37,50673,RENT,6.0,PERSONAL,E,7829,22.89,0,0.15,N,7
27,23854,RENT,3.0,PERSONAL,C,7568,12.05,0,0.32,N,6
42,41328,OWN,0.0,PERSONAL,A,16191,5.42,1,0.39,N,2
24,31004,RENT,4.0,PERSONAL,B,2240,11.85,0,0.07,N,2
23,39990,MORTGAGE,5.0,EDUCATION,A,2279,,0,0.06,N,2
20,15750,OWN,5.0,PERSONAL,C,4797,15.15,1,0.3,N,17
41,19657,RENT,1.0,HOMEIMPROVEMENT,B,4521,9.86,0,0.23,N,4
32,19701,MORTGAGE,4.0,PERSONAL,B,5396,13.42,0,0.27,N,8
25,29746,RENT,,DEBTCONSOLIDATION,E,8823,23.22,1,0.3,N,8
35,34058,RENT,4.0,PERSONAL,E,4108,18.68,0,0.12,N,12
31,23594,OTHER,3.0,EDUCATION,B,10127,11.68,0,0.43,N,7
39,35674,RENT,2.0,HOMEIMPROVEMENT,C,2864,15.06,0,0.08,N,2
20,16157,RENT,3.0,DEBTCONSOLIDATION,D,3446,16.69,1,0.21,N,4
26,35844,RENT,1.0,PERSONAL,F,2257,21.77,1,0.06,N,2
24,38510,RENT,10.0,HOMEIMPROVEMENT,C,500,12.52,0,0.01,N,7
20,31972,RENT,0.0,HOMEIMPROVEMENT,A,1443,5.42,0,0.05,N,9
34,23713,MORTGAGE,1.0,MEDICAL,C,9195,15.41,0,0.39,N,9
26,32608,RENT,6.0,VENTURE,B,10633,10.34,0,0.33,N,9
32,13471,OWN,6.0,EDUCATION,B,2007,13.6,0,0.15,N,14
41,24565,RENT,4.0,EDUCATION,E,9433,20.93,0,0.38,N,9
25,25985,RENT,2.0,PERSONAL,C,897,,0,0.03,N,2
25,10601,MORTGAGE,6.0,PERSONAL,E,2387,22.29,1,0.23,N,3
28,28595,MORTGAGE,4.0,MEDICAL,A,3542,,0,0.12,N,12
33,11082,MORTGAGE,5.0,PERSONAL,D,10276,,1,0.83,Y,4
24,17407,RENT,15.0,PERSONAL,C,17404,15.2,1,0.83,N,6
23,22513,RENT,4.0,PERSONAL,B,3553,10.27,0,0.16,N,3
34,14736,MORTGAGE,1.0,VENTURE,E,4684,,0,0.32,N,2
29,23049,MORTGAGE,7.0,VENTURE,D,10183,17.62,1,0.44,N,7
20,22847,MORTGAGE,3.0,HOMEIMPROVEMENT,C,23705,14.16,1,0.83,N,10
20,14029,RENT,4.0,DEBTCONSOLIDATION,F,11288,23.22,1,0.8,N,4
36,30103,RENT,1.0,DEBTCONSOLIDATION,D,2106,17.64,0,0.07,N,2
30,14468,RENT,12.0,EDUCATION,B,9073,11.34,1,0.63,N,5
23,77527,RENT,0.0,EDUCATION,A,3126,6.27,1,0.04,N,4
26,20739,RENT,1.0,MEDICAL,C,13104,12.5,1,0.63,Y,5
27,11565,RENT,0.0,PERSONAL,B,7654,9.94,0,0.66,N,3
32,12818,RENT,7.0,PERSONAL,C,2401,13.04,0,0.19,Y,2
20,41405,OWN,15.0,HOMEIMPROVEMENT,A,10653,8.03,0,0.26,N,2
22,17587,OWN,14.0,EDUCATION,D,7117,19.63,0,0.4,N,2
29,10403,OWN,3.0,MEDICAL,D,6495,17.04,0,0.62,N,9
27,35226,RENT,1.0,HOMEIMPROVEMENT,D,5019,18.89,1,0.14,Y,5
31,17525,OWN,1.0,HOMEIMPROVEMENT,D,3406,15.99,0,0.19,Y,8
20,31551,MORTGAGE,3.0,HOMEIMPROVEMENT,A,7571,6.82,0,0.24,N,4
29,36848,RENT,3.0,DEBTCONSOLIDATION,B,22950,10.79,1,0.62,N,3
34,25615,MORTGAGE,1.0,EDUCATION,D,18690,17.93,1,0.73,N,4
30,82268,RENT,2.0,VENTURE,C,4319,13.12,1,0.05,N,2
28,8530,MORTGAGE,2.0,PERSONAL,B,1126,12.15,0,0.13,N,8
27,14046,RENT,3.0,DEBTCONSOLIDATION,B,3349,11.56,0,0.24,N,2
22,19134,MORTGAGE,0.0,EDUCATION,C,5443,14.29,0,0.28,N,4
27,76392,MORTGAGE,6.0,EDUCATION,A,6000,6.18,0,0.08,N,4
35,59213,RENT,14.0,DEBTCONSOLIDATION,A,9218,5.42,0,0.16,N,4
26,44747,MORTGAGE,4.0,VENTURE,B,8170,10.36,0,0.18,N,7
22,14231,MORTGAGE,5.0,EDUCATION,B,8255,12.16,0,0.58,N,2
24,15174,MORTGAGE,0.0,PERSONAL,B,3154,8.38,0,0.21,N,7
28,13964,RENT,6.0,MEDICAL,C,3407,11.67,1,0.24,N,6
25,14315,RENT,1.0,MEDICAL,E,2305,19.59,0,0.16,N,7
30,50060,MORTGAGE,2.0,VENTURE,A,5895,5.76,1,0.12,N,7
30,19262,MORTGAGE,10.0,PERSONAL,B,9005,15.84,0,0.47,N,4
33,20716,MORTGAGE,7.0,VENTURE,E,10387,20.38,1,0.5,N,6
36,33722,RENT,4.0,EDUCATION,F,849,22.41,1,0.03,N,11
33,8822,MORTGAGE,0.0,DEBTCONSOLIDATION,B,6831,12.72,0,0.77,N,2
22,22673,MORTGAGE,2.0,VENTURE,D,2369,16.92,0,0.1,N,11
22,12048,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7428,6.88,0,0.62,N,14
27,18733,MORTGAGE,6.0,PERSONAL,D,2358,,0,0.13,N,9
24,15954,RENT,2.0,DEBTCONSOLIDATION,F,8218,19.89,0,0.52,N,4
20,15507,MORTGAGE,4.0,DEBTCONSOLIDATION,B,3123,,0,0.2,N,5
25,24936,MORTGAGE,14.0,MEDICAL,A,3170,7.81,0,0.13,Y,9
24,24876,RENT,,DEBTCONSOLIDATION,A,8625,,0,0.35,N,8
23,19518,RENT,,HOMEIMPROVEMENT,B,3340,9.56,1,0.17,Y,7
25,27007,MORTGAGE,22.0,DEBTCONSOLIDATION,B,9615,12.25,0,0.36,N,2
34,13660,RENT,5.0,HOMEIMPROVEMENT,B,8261,10.0,0,0.6,N,11
28,32044,RENT,9.0,DEBTCONSOLIDATION,B,4546,11.56,1,0.14,Y,8
42,19664,MORTGAGE,21.0,PERSONAL,D,3577,16.63,1,0.18,N,7
28,16881,MORTGAGE,5.0,PERSONAL,E,12008,20.53,1,0.71,N,10
25,14226,MORTGAGE,1.0,MEDICAL,B,8786,10.86,0,0.62,N,5
27,19287,RENT,12.0,VENTURE,D,15517,18.26,0,0.8,N,7
29,61626,RENT,0.0,EDUCATION,C,1451,15.44,0,0.02,N,3
30,21272,RENT,0.0,EDUCATION,C,4014,12.96,1,0.19,N,5
40,11737,RENT,4.0,PERSONAL,C,3573,11.59,1,0.3,Y,8
22,36510,MORTGAGE,2.0,DEBTCONSOLIDATION,D,7034,16.8,0,0.19,N,6
32,16991,RENT,1.0,HOMEIMPROVEMENT,A,2529,6.13,0,0.15,N,6
28,25746,RENT,1.0,PERSONAL,D,2791,15.93,1,0.11,N,4
20,15786,MORTGAGE,6.0,PERSONAL,A,5057,5.42,0,0.32,N,2
32,44552,RENT,5.0,DEBTCONSOLIDATION,C,1322,13.39,0,0.03,N,11
35,15916,RENT,8.0,EDUCATION,F,1202,23.06,1,0.08,N,2
22,47516,RENT,1.0,MEDICAL,C,4534,13.11,0,0.1,N,9
27,12368,RENT,6.0,DEBTCONSOLIDATION,E,31504,19.93,1,0.83,N,5
20,18749,RENT,3.0,DEBTCONSOLIDATION,D,5321,17.98,0,0.28,N,7
20,47571,OTHER,0.0,PERSONAL,C,3776,16.13,0,0.08,N,4
33,24161,MORTGAGE,6.0,VENTURE,A,6647,9.3,0,0.28,N,4
24,76826,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7367,6.03,0,0.1,N,2
21,18995,MORTGAGE,8.0,PERSONAL,E,4492,18.88,0,0.24,Y,11
29,25371,RENT,10.0,VENTURE,C,3061,11.93,0,0.12,N,8
24,62807,MORTGAGE,10.0,HOMEIMPROVEMENT,B,1639,,0,0.03,N,7
24,9579,RENT,7.0,PERSONAL,A,9231,7.28,1,0.83,N,8
32,8948,RENT,3.0,EDUCATION,A,3535,9.13,0,0.4,N,7
20,14220,RENT,1.0,EDUCATION,C,6849,,0,0.48,N,2
22,34453,OWN,9.0,PERSONAL,A,10297,6.16,0,0.3,N,8
28,9086,RENT,1.0,PERSONAL,B,3964,,1,0.44,N,4
33,30588,RENT,4.0,EDUCATION,D,1762,16.67,0,0.06,N,7
35,29427,RENT,12.0,MEDICAL,B,4194,9.92,0,0.14,Y,3
23,66696,RENT,2.0,DEBTCONSOLIDATION,B,4407,11.13,0,0.07,N,2
33,39144,RENT,5.0,DEBTCONSOLIDATION,A,6950,5.69,0,0.18,N,4
22,26909,OWN,11.0,DEBTCONSOLIDATION,B,3293,13.08,1,0.12,N,3
38,46514,RENT,7.0,HOMEIMPROVEMENT,C,3177,11.42,1,0.07,N,11
20,29625,OWN,1.0,PERSONAL,A,3752,8.8,0,0.13,N,8
35,17102,RENT,5.0,EDUCATION,C,6376,13.25,0,0.37,N,17
23,11736,RENT,1.0,HOMEIMPROVEMENT,C,9227,9.64,1,0.79,Y,6
39,16104,MORTGAGE,0.0,DEBTCONSOLIDATION,D,25168,14.3,1,0.83,N,5
31,21546,MORTGAGE,5.0,MEDICAL,B,18962,,1,0.83,N,5
21,24252,RENT,12.0,VENTURE,E,4475,19.37,0,0.18,N,5
24,8000,OWN,7.0,DEBTCONSOLIDATION,B,2971,11.61,1,0.37,N,6
32,19520,MORTGAGE,11.0,VENTURE,A,3176,6.36,0,0.16,Y,3
34,22375,RENT,18.0,HOMEIMPROVEMENT,A,1960,7.87,0,0.09,Y,5
27,29766,OWN,12.0,DEBTCONSOLIDATION,E,5361,20.02,1,0.18,N,3
27,53892,RENT,1.0,VENTURE,A,2457,7.98,0,0.05,Y,5
32,24394,MORTGAGE,5.0,PERSONAL,D,2264,18.3,0,0.09,N,12
28,13356,RENT,5.0,DEBTCONSOLIDATION,G,2371,,1,0.18,N,10
20,8103,MORTGAGE,1.0,HOMEIMPROVEMENT,D,9153,16.55,0,0.83,N,18
22,32139,MORTGAGE,4.0,EDUCATION,B,4638,13.13,0,0.14,N,6
29,13656,OWN,2.0,DEBTCONSOLIDATION,A,1893,6.9,0,0.14,N,11
34,35481,RENT,6.0,PERSONAL,A,9107,5.91,0,0.26,N,4
37,47504,OWN,2.0,DEBTCONSOLIDATION,B,11314,10.36,0,0.24,N,8
32,9421,RENT,2.0,HOMEIMPROVEMENT,B,3562,11.58,0,0.38,N,5
29,29870,RENT,9.0,EDUCATION,B,2839,12.5,0,0.1,N,14
32,44843,RENT,3.0,HOMEIMPROVEMENT,C,2668,15.0,1,0.06,N,5
23,38579,MORTGAGE,6.0,PERSONAL,D,5917,18.0,0,0.15,N,3
26,8000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,9303,6.45,0,0.83,N,7
22,13773,MORTGAGE,0.0,MEDICAL,B,5530,12.63,0,0.4,N,4
20,10893,RENT,3.0,MEDICAL,C,1916,14.01,0,0.18,N,14
29,29375,MORTGAGE,7.0,DEBTCONSOLIDATION,E,10351,19.18,1,0.35,N,7
28,27648,MORTGAGE,1.0,PERSONAL,D,4731,14.13,0,0.17,N,14
31,8000,MORTGAGE,4.0,MEDICAL,F,4269,23.22,1,0.53,N,7
30,18667,MORTGAGE,1.0,HOMEIMPROVEMENT,D,6645,16.12,0,0.36,N,7
29,34214,RENT,3.0,PERSONAL,F,10202,21.37,0,0.3,N,7
31,23894,MORTGAGE,4.0,PERSONAL,E,2214,18.08,0,0.09,N,7
27,23871,OWN,,VENTURE,C,1921,15.34,1,0.08,N,8
30,18020,MORTGAGE,15.0,EDUCATION,C,4752,14.26,0,0.26,N,8
23,12302,RENT,3.0,MEDICAL,B,4791,11.77,0,0.39,N,3
29,21820,RENT,26.0,VENTURE,E,9243,19.67,0,0.42,Y,6
31,22666,RENT,,EDUCATION,C,11938,14.06,1,0.53,N,5
23,30896,OWN,29.0,EDUCATION,E,3456,19.94,0,0.11,N,4
28,32308,RENT,5.0,EDUCATION,A,6184,5.42,0,0.19,Y,2
23,23091,MORTGAGE,4.0,PERSONAL,B,6779,12.22,0,0.29,N,2
24,40223,RENT,2.0,VENTURE,A,7257,5.71,0,0.18,Y,4
20,17922,RENT,13.0,PERSONAL,E,1579,19.19,1,0.09,N,4
35,9954,RENT,0.0,DEBTCONSOLIDATION,D,7081,17.55,1,0.71,N,11
34,28634,RENT,4.0,PERSONAL,D,2746,18.55,0,0.1,N,3
30,23611,RENT,0.0,EDUCATION,B,7334,10.07,0,0.31,Y,2
39,28949,MORTGAGE,2.0,HOMEIMPROVEMENT,A,2186,8.14,0,0.08,N,2
26,10987,OTHER,,PERSONAL,F,5120,23.22,1,0.47,N,5
45,58979,RENT,7.0,MEDICAL,B,3957,10.67,0,0.07,N,9
26,32557,RENT,1.0,EDUCATION,A,21823,,0,0.67,N,9
29,18799,MORTGAGE,1.0,DEBTCONSOLIDATION,D,2623,16.86,0,0.14,N,5
25,13167,RENT,1.0,EDUCATION,A,2488,7.34,1,0.19,N,13
29,39832,MORTGAGE,3.0,PERSONAL,A,13695,8.73,1,0.34,N,3
32,12016,OWN,0.0,VENTURE,B,8894,11.44,0,0.74,N,2
27,76400,MORTGAGE,7.0,EDUCATION,B,5803,10.59,1,0.08,N,4
38,15720,RENT,3.0,DEBTCONSOLIDATION,E,3415,,1,0.22,N,2
29,56742,MORTGAGE,2.0,DEBTCONSOLIDATION,G,2132,23.22,1,0.04,N,4
29,19901,MORTGAGE,8.0,HOMEIMPROVEMENT,B,3527,10.29,0,0.18,N,4
22,52544,RENT,1.0,PERSONAL,A,3275,5.42,0,0.06,N,12
30,14703,RENT,0.0,VENTURE,B,2916,12.72,0,0.2,N,2
26,22255,RENT,2.0,PERSONAL,B,3328,10.81,0,0.15,N,14
24,34290,RENT,2.0,PERSONAL,D,3221,16.73,0,0.09,N,7
23,31702,MORTGAGE,4.0,PERSONAL,A,9360,9.02,0,0.3,N,13
43,40352,RENT,5.0,MEDICAL,A,1798,6.23,0,0.04,N,9
26,16846,RENT,10.0,MEDICAL,A,6284,,0,0.37,N,3
20,23078,RENT,8.0,HOMEIMPROVEMENT,A,5758,6.99,0,0.25,N,4
23,43766,OWN,1.0,MEDICAL,A,4559,7.52,0,0.1,N,5
27,14944,MORTGAGE,2.0,EDUCATION,B,7617,10.1,0,0.51,N,4
30,30178,MORTGAGE,0.0,PERSONAL,E,6450,21.36,1,0.21,N,12
31,19525,MORTGAGE,4.0,MEDICAL,D,5126,19.66,0,0.26,N,4
31,24667,RENT,12.0,VENTURE,A,10343,5.59,1,0.42,N,2
23,23074,MORTGAGE,4.0,EDUCATION,A,856,8.14,0,0.04,N,4
29,14277,RENT,12.0,VENTURE,C,22153,14.18,1,0.83,N,4
22,19084,RENT,11.0,HOMEIMPROVEMENT,B,10869,11.55,1,0.57,N,4
23,23854,OWN,7.0,EDUCATION,B,16008,11.7,0,0.67,N,6
22,20816,MORTGAGE,2.0,HOMEIMPROVEMENT,C,2597,12.12,1,0.12,N,6
20,52313,MORTGAGE,15.0,DEBTCONSOLIDATION,E,5048,18.81,0,0.1,N,11
34,38387,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5979,6.63,0,0.16,N,8
31,25835,RENT,14.0,PERSONAL,A,3710,8.83,0,0.14,N,2
33,14476,RENT,7.0,PERSONAL,A,5461,6.54,1,0.38,N,2
27,13999,OWN,7.0,VENTURE,C,5792,14.7,1,0.41,Y,4
32,65224,MORTGAGE,16.0,EDUCATION,A,2082,7.08,0,0.03,N,8
20,12639,MORTGAGE,7.0,PERSONAL,B,8108,,0,0.64,N,7
32,23449,MORTGAGE,1.0,EDUCATION,B,7653,11.23,0,0.33,N,2
28,26863,RENT,19.0,MEDICAL,A,3005,5.78,0,0.11,N,8
31,18560,RENT,2.0,PERSONAL,F,1945,22.77,1,0.1,N,8
29,12692,RENT,2.0,PERSONAL,D,5287,16.39,0,0.42,N,10
21,14304,MORTGAGE,6.0,HOMEIMPROVEMENT,C,2721,13.91,0,0.19,N,3
20,16308,MORTGAGE,10.0,MEDICAL,E,5932,18.98,1,0.36,N,8
23,14909,OWN,5.0,EDUCATION,B,2820,13.72,1,0.19,N,6
31,45717,MORTGAGE,2.0,DEBTCONSOLIDATION,D,14020,14.44,1,0.31,N,2
31,21916,MORTGAGE,18.0,HOMEIMPROVEMENT,C,3037,11.49,0,0.14,N,9
20,16513,RENT,1.0,EDUCATION,A,2628,7.64,0,0.16,N,6
21,23361,RENT,1.0,EDUCATION,C,4997,15.24,0,0.21,N,8
23,31804,RENT,12.0,VENTURE,B,1605,,0,0.05,N,2
25,18223,MORTGAGE,8.0,VENTURE,B,2680,10.61,0,0.15,Y,5
20,36173,RENT,1.0,DEBTCONSOLIDATION,E,1541,20.01,1,0.04,Y,3
20,10947,OWN,0.0,PERSONAL,B,5702,11.75,1,0.52,N,10
22,41949,RENT,5.0,VENTURE,E,9408,22.1,0,0.22,N,4
28,21918,MORTGAGE,2.0,EDUCATION,D,3638,15.03,1,0.17,N,6
20,21452,RENT,22.0,DEBTCONSOLIDATION,B,11825,11.29,0,0.55,N,4
27,15045,MORTGAGE,2.0,PERSONAL,D,2710,17.96,1,0.18,N,7
34,11211,RENT,6.0,MEDICAL,A,3545,6.5,0,0.32,N,5
20,8807,MORTGAGE,2.0,VENTURE,B,9194,11.65,1,0.83,N,3
26,14479,OWN,0.0,HOMEIMPROVEMENT,A,8113,6.08,0,0.56,N,7
33,30431,RENT,1.0,VENTURE,A,6764,8.83,0,0.22,N,5
25,12981,MORTGAGE,4.0,MEDICAL,B,10688,8.35,1,0.82,N,4
24,9398,OWN,6.0,DEBTCONSOLIDATION,A,4740,6.61,0,0.5,N,4
34,13359,RENT,6.0,MEDICAL,E,6075,20.85,1,0.45,N,9
25,17824,MORTGAGE,3.0,MEDICAL,E,3050,,0,0.17,Y,7
34,18214,OWN,,HOMEIMPROVEMENT,A,18924,8.28,0,0.83,N,2
30,20519,OWN,1.0,EDUCATION,A,3586,7.1,0,0.17,N,5
25,38868,MORTGAGE,5.0,MEDICAL,E,4234,20.45,0,0.11,Y,11
30,43786,MORTGAGE,11.0,EDUCATION,A,5691,7.85,0,0.13,N,3
29,66370,RENT,,EDUCATION,F,7840,22.92,1,0.12,N,6
33,9011,RENT,0.0,MEDICAL,C,7783,11.52,0,0.83,Y,2
24,13756,RENT,2.0,EDUCATION,C,737,16.63,0,0.05,N,4
27,32343,OWN,2.0,PERSONAL,A,16931,9.05,0,0.52,N,5
27,17159,RENT,1.0,MEDICAL,B,15167,,0,0.83,Y,8
31,35363,RENT,4.0,VENTURE,D,11809,16.46,0,0.33,Y,3
21,24684,MORTGAGE,3.0,PERSONAL,B,5445,11.67,0,0.22,N,11
33,52499,RENT,1.0,MEDICAL,E,11770,17.41,1,0.22,Y,2
30,39084,RENT,3.0,EDUCATION,B,5904,8.66,0,0.15,N,7
20,39480,MORTGAGE,2.0,PERSONAL,D,5853,20.61,0,0.15,Y,2
34,17561,MORTGAGE,12.0,PERSONAL,D,8012,15.14,1,0.46,Y,6
41,20876,MORTGAGE,1.0,VENTURE,B,7189,10.54,0,0.34,N,10
33,18622,RENT,3.0,MEDICAL,D,10064,17.22,0,0.54,N,7
36,9621,MORTGAGE,5.0,DEBTCONSOLIDATION,D,1089,17.52,1,0.11,N,2
28,49487,MORTGAGE,1.0,VENTURE,F,4618,23.0,1,0.09,N,13
20,33188,RENT,1.0,DEBTCONSOLIDATION,A,2090,6.45,1,0.06,N,9
20,18219,RENT,9.0,EDUCATION,D,9430,16.85,1,0.52,N,4
29,45140,RENT,2.0,MEDICAL,C,2595,15.7,0,0.06,N,6
24,15573,MORTGAGE,2.0,MEDICAL,C,4031,14.96,0,0.26,N,6
22,8014,RENT,1.0,MEDICAL,E,9465,21.02,1,0.83,N,2
27,38332,RENT,8.0,DEBTCONSOLIDATION,A,12280,5.42,0,0.32,N,2
31,10902,OWN,11.0,MEDICAL,D,9118,17.79,1,0.83,N,5
20,19777,MORTGAGE,22.0,EDUCATION,B,8325,11.19,0,0.42,N,11
25,24670,RENT,3.0,VENTURE,C,2140,13.05,0,0.09,N,3
36,27228,OWN,1.0,EDUCATION,A,2411,,1,0.09,Y,4
21,35123,MORTGAGE,12.0,PERSONAL,B,1923,8.8,0,0.05,N,9
32,30317,RENT,5.0,MEDICAL,C,2346,,1,0.08,N,8
24,29805,OWN,19.0,PERSONAL,B,5490,,0,0.18,N,11
30,14258,RENT,12.0,VENTURE,B,9935,,0,0.7,N,8
34,25895,RENT,1.0,EDUCATION,A,9910,5.42,0,0.38,N,7
32,9623,RENT,7.0,HOMEIMPROVEMENT,A,1344,9.16,0,0.14,N,7
33,52009,RENT,1.0,EDUCATION,C,4791,11.45,1,0.09,N,11
20,10184,RENT,0.0,EDUCATION,B,4056,9.2,0,0.4,N,3
34,18205,MORTGAGE,0.0,EDUCATION,A,970,8.45,0,0.05,N,8
22,10663,RENT,,VENTURE,B,8785,9.55,0,0.82,N,4
29,14741,RENT,,PERSONAL,B,8616,10.62,0,0.58,N,4
29,22189,MORTGAGE,2.0,EDUCATION,A,3211,5.54,0,0.14,N,6
30,16468,MORTGAGE,0.0,EDUCATION,A,3957,7.11,0,0.24,Y,5
29,41329,RENT,2.0,EDUCATION,A,5441,8.8,0,0.13,N,3
